pv_gene_id,pf_gene_id
PVP01_1420800,PF3D7_1320000
PVP01_1420900,PF3D7_1320100
PVP01_1421000,PF3D7_1320200
PVP01_1421100,PF3D7_1320300
PVP01_1421200,PF3D7_1320400
PVP01_1421300,PF3D7_1320500
PVP01_1421400,PF3D7_1320600
PVP01_1421500,PF3D7_1320700
PVP01_1421600,PF3D7_1320800
PVP01_1421700,PF3D7_1320900
PVP01_1421800,PF3D7_1321000
PVP01_1421900,PF3D7_1321100
PVP01_1422100,PF3D7_1321300
PVP01_1422200,PF3D7_1321400
PVP01_1422300,PF3D7_1321500
PVP01_1422400,PF3D7_1321600
PVP01_1232800,PF3D7_1321800
PVP01_1232700,PF3D7_1321900
PVP01_1232600,PF3D7_1322000
PVP01_1232400,PF3D7_1322200
PVP01_1232300,PF3D7_1322300
PVP01_1232100,PF3D7_1322500
PVP01_1232000,PF3D7_1322600
PVP01_1231800,PF3D7_1322800
PVP01_1231700,PF3D7_1322900
PVP01_1231600,PF3D7_1323000
PVP01_1231500,PF3D7_1323100
PVP01_1231400,PF3D7_1323200
PVP01_1231300,PF3D7_1323300
PVP01_1231200,PF3D7_1323400
PVP01_1231100,PF3D7_1323500
PVP01_1231000,PF3D7_1323600
PVP01_1230900,PF3D7_1323700
PVP01_1230800,PF3D7_1323800
PVP01_1230700,PF3D7_1323900
PVP01_1230600,PF3D7_1324000
PVP01_1230500,PF3D7_1324100
PVP01_1230400,PF3D7_1324200
PVP01_1230300,PF3D7_1324300
PVP01_1230200,PF3D7_1324400
PVP01_1230100,PF3D7_1324500
PVP01_1230000,PF3D7_1324600
PVP01_1229900,PF3D7_1324700
PVP01_1229800,PF3D7_1324800
PVP01_1229700,PF3D7_1324900
PVP01_1229600,PF3D7_1325000
PVP01_1229500,PF3D7_1325100
PVP01_1229400,PF3D7_1325200
PVP01_1229300,PF3D7_1325300
PVP01_1229100,PF3D7_1325500
PVP01_1229000,PF3D7_1325600
PVP01_1228900,PF3D7_1325700
PVP01_1228500,PF3D7_1326000
PVP01_1228200,PF3D7_1326200
PVP01_1228100,PF3D7_1326300
PVP01_1228000,PF3D7_1326400
PVP01_1227800,PF3D7_1326600
PVP01_1227700,PF3D7_1326700
PVP01_1227600,PF3D7_1326800
PVP01_1227500,PF3D7_1326900
PVP01_1227400,PF3D7_1327000
PVP01_1227300,PF3D7_1327100
PVP01_1227200,PF3D7_1327200
PVP01_1227000,PF3D7_1327400
PVP01_1226900,PF3D7_1327500
PVP01_1226800,PF3D7_1327600
PVP01_1226700,PF3D7_1327700
PVP01_1226600,PF3D7_1327800
PVP01_1226500,PF3D7_1327900
PVP01_1226400,PF3D7_1328000
PVP01_1226300,PF3D7_1328100
PVP01_1226200,PF3D7_1328200
PVP01_1226100,PF3D7_1328300
PVP01_1226000,PF3D7_1328400
PVP01_1225800,PF3D7_1328600
PVP01_1225700,PF3D7_1328800
PVP01_1225600,PF3D7_1328900
PVP01_1225400,PF3D7_1329100
PVP01_1225300,PF3D7_1329200
PVP01_1225200,PF3D7_1329300
PVP01_1225100,PF3D7_1329400
PVP01_1225000,PF3D7_1329500
PVP01_1224800,PF3D7_1329700
PVP01_1224700,PF3D7_1329800
PVP01_1224600,PF3D7_1329900
PVP01_1224500,PF3D7_1330000
PVP01_1224400,PF3D7_1330100
PVP01_1224300,PF3D7_1330200
PVP01_1224200,PF3D7_1330300
PVP01_1224100,PF3D7_1330400
PVP01_1224000,PF3D7_1330500
PVP01_1223800,PF3D7_1330700
PVP01_1223600,PF3D7_1331000
PVP01_1223500,PF3D7_1331100
PVP01_1223400,PF3D7_1331200
PVP01_1223300,PF3D7_1331300
PVP01_1223000,PF3D7_1331600
PVP01_1222900,PF3D7_1331700
PVP01_1222700,PF3D7_1332000
PVP01_1222600,PF3D7_1332100
PVP01_1222500,PF3D7_1332200
PVP01_1222400,PF3D7_1332300
PVP01_1445600,PF3D7_1332400
PVP01_1222200,PF3D7_1332500
PVP01_1222100,PF3D7_1332600
PVP01_1222000,PF3D7_1332700
PVP01_1221900,PF3D7_1332800
PVP01_1221800,PF3D7_1332900
PVP01_1221600,PF3D7_1333100
PVP01_1221500,PF3D7_1333200
PVP01_1221400,PF3D7_1333300
PVP01_1221300,PF3D7_1333400
PVP01_1221200,PF3D7_1333500
PVP01_1221100,PF3D7_1333600
PVP01_1221000,PF3D7_1333700
PVP01_1220900,PF3D7_1333800
PVP01_1220800,PF3D7_1333900
PVP01_1220700,PF3D7_1334000
PVP01_1220600,PF3D7_1334100
PVP01_1220500,PF3D7_1334200
PVP01_1220200,PF3D7_1335000
PVP01_1219000,PF3D7_1335600
PVP01_1218900,PF3D7_1335700
PVP01_1218800,PF3D7_1335800
PVP01_1218700,PF3D7_1335900
PVP01_1218600,PF3D7_1336000
PVP01_1218500,PF3D7_1336100
PVP01_1218400,PF3D7_1336200
PVP01_1218300,PF3D7_1336300
PVP01_1218200,PF3D7_1336400
PVP01_1218100,PF3D7_1336600
PVP01_1217900,PF3D7_1336800
PVP01_1217800,PF3D7_1336900
PVP01_1217700,PF3D7_1337000
PVP01_1217600,PF3D7_1337100
PVP01_1217500,PF3D7_1337200
PVP01_1217400,PF3D7_1337300
PVP01_1217300,PF3D7_1337400
PVP01_1217000,PF3D7_1337700
PVP01_1216700,PF3D7_1338000
PVP01_1216600,PF3D7_1338100
PVP01_1216500,PF3D7_1338200
PVP01_1216400,PF3D7_1338300
PVP01_1216300,PF3D7_1338400
PVP01_1216200,PF3D7_1338500
PVP01_1216100,PF3D7_1338600
PVP01_1216000,PF3D7_1338700
PVP01_1215900,PF3D7_1338800
PVP01_1215800,PF3D7_1338900
PVP01_1228600,PF3D7_1339300
PVP01_1215400,PF3D7_1339400
PVP01_1215300,PF3D7_1339500
PVP01_1215200,PF3D7_1339600
PVP01_1215000,PF3D7_1339800
PVP01_1214900,PF3D7_1339900
PVP01_1214700,PF3D7_1340100
PVP01_1214600,PF3D7_1340200
PVP01_1214500,PF3D7_1340300
PVP01_1214400,PF3D7_1340400
PVP01_1214200,PF3D7_1340600
PVP01_1214100,PF3D7_1340700
PVP01_1214000,PF3D7_1340800
PVP01_1213900,PF3D7_1340900
PVP01_1213600,PF3D7_1341200
PVP01_1213400,PF3D7_1341300
PVP01_1213300,PF3D7_1341500
PVP01_1213200,PF3D7_1341600
PVP01_1213100,PF3D7_1341700
PVP01_1213000,PF3D7_1341800
PVP01_1212900,PF3D7_1341900
PVP01_1212800,PF3D7_1342000
PVP01_1212700,PF3D7_1342100
PVP01_1212600,PF3D7_1342200
PVP01_1212500,PF3D7_1342300
PVP01_1212300,PF3D7_1342500
PVP01_1212200,PF3D7_1342600
PVP01_1212100,PF3D7_1342700
PVP01_1212000,PF3D7_1342800
PVP01_1211800,PF3D7_1343000
PVP01_1211700,PF3D7_1343100
PVP01_1211600,PF3D7_1343200
PVP01_1211500,PF3D7_1343300
PVP01_1211400,PF3D7_1343400
PVP01_1211300,PF3D7_1343500
PVP01_1211200,PF3D7_1343600
PVP01_1211100,PF3D7_1343700
PVP01_1211000,PF3D7_1343800
PVP01_1210900,PF3D7_1343900
PVP01_1210800,PF3D7_1344000
PVP01_1210700,PF3D7_1344100
PVP01_1210600,PF3D7_1344200
PVP01_1210300,PF3D7_1344500
PVP01_1210200,PF3D7_1344600
PVP01_1210100,PF3D7_1344700
PVP01_1210000,PF3D7_1344800
PVP01_1209800,PF3D7_1345000
PVP01_1209700,PF3D7_1345100
PVP01_1209600,PF3D7_1345200
PVP01_1209500,PF3D7_1345300
PVP01_1209400,PF3D7_1345400
PVP01_1209300,PF3D7_1345500
PVP01_1209200,PF3D7_1345600
PVP01_1209100,PF3D7_1345700
PVP01_1209000,PF3D7_1345800
PVP01_1208900,PF3D7_1345900
PVP01_1208800,PF3D7_1346000
PVP01_1208700,PF3D7_1346100
PVP01_1208600,PF3D7_1346200
PVP01_1208500,PF3D7_1346300
PVP01_1208400,PF3D7_1346400
PVP01_1208300,PF3D7_1346500
PVP01_1208200,PF3D7_1346600
PVP01_1207800,PF3D7_1347000
PVP01_1232900,PF3D7_1347100
PVP01_1207600,PF3D7_1347200
PVP01_1207500,PF3D7_1347300
PVP01_1207400,PF3D7_1347400
PVP01_1207300,PF3D7_1347500
PVP01_1207200,PF3D7_1347600
PVP01_1207100,PF3D7_1347700
PVP01_1206900,PF3D7_1347900
PVP01_1206800,PF3D7_1348000
PVP01_1206700,PF3D7_1348100
PVP01_1206600,PF3D7_1348200
PVP01_1206500,PF3D7_1348300
PVP01_1206400,PF3D7_1348400
PVP01_1206300,PF3D7_1348500
PVP01_1206200,PF3D7_1348600
PVP01_1206100,PF3D7_1348700
PVP01_1206000,PF3D7_1348800
PVP01_1205900,PF3D7_1348900
PVP01_1205800,PF3D7_1349000
PVP01_1205700,PF3D7_1349100
PVP01_1205600,PF3D7_1349200
PVP01_1264300,PF3D7_1349300
PVP01_1205400,PF3D7_1349400
PVP01_1205300,PF3D7_1349500
PVP01_1205200,PF3D7_1349600
PVP01_1205100,PF3D7_1349700
PVP01_1205000,PF3D7_1349800
PVP01_1204900,PF3D7_1349900
PVP01_1204800,PF3D7_1350000
PVP01_1204700,PF3D7_1350100
PVP01_1204600,PF3D7_1350200
PVP01_1204500,PF3D7_1350300
PVP01_1204400,PF3D7_1350400
PVP01_1204300,PF3D7_1350500
PVP01_1204200,PF3D7_1350600
PVP01_1204100,PF3D7_1350700
PVP01_1204000,PF3D7_1350800
PVP01_1203900,PF3D7_1350900
PVP01_1203700,PF3D7_1351100
PVP01_1203600,PF3D7_1351200
PVP01_1203500,PF3D7_1351300
PVP01_1203300,PF3D7_1351400
PVP01_1203200,PF3D7_1351600
PVP01_1203000,PF3D7_1351800
PVP01_1202800,PF3D7_1352000
PVP01_1202700,PF3D7_1352100
PVP01_1202600,PF3D7_1352200
PVP01_1202500,PF3D7_1352300
PVP01_1202400,PF3D7_1352400
PVP01_1202300,PF3D7_1352500
PVP01_1202200,PF3D7_1352600
PVP01_1202100,PF3D7_1352700
PVP01_1202000,PF3D7_1352800
PVP01_1201900,PF3D7_1352900
PVP01_1201600,PF3D7_1353100
PVP01_1118400,PF3D7_1353300
PVP01_1118300,PF3D7_1353400
PVP01_1118200,PF3D7_1353500
PVP01_1118100,PF3D7_1353600
PVP01_1118000,PF3D7_1353700
PVP01_1117900,PF3D7_1353800
PVP01_1117800,PF3D7_1353900
PVP01_1117700,PF3D7_1354100
PVP01_1117600,PF3D7_1354200
PVP01_1117500,PF3D7_1354300
PVP01_1117400,PF3D7_1354400
PVP01_1117300,PF3D7_1354500
PVP01_1117200,PF3D7_1354600
PVP01_1268600,PF3D7_1354800
PVP01_1116900,PF3D7_1354900
PVP01_1116800,PF3D7_1355100
PVP01_1116700,PF3D7_1355200
PVP01_1116600,PF3D7_1355300
PVP01_1116400,PF3D7_1355500
PVP01_1116300,PF3D7_1355600
PVP01_1116200,PF3D7_1355700
PVP01_1116100,PF3D7_1355800
PVP01_1116000,PF3D7_1355900
PVP01_1115800,PF3D7_1356100
PVP01_1115700,PF3D7_1356200
PVP01_1115600,PF3D7_1356300
PVP01_1115500,PF3D7_1356400
PVP01_1115400,PF3D7_1356500
PVP01_1115300,PF3D7_1356600
PVP01_1115200,PF3D7_1356700
PVP01_1115000,PF3D7_1356900
PVP01_1114700,PF3D7_1357200
PVP01_1114600,PF3D7_1357300
PVP01_1114500,PF3D7_1357400
PVP01_1114400,PF3D7_1357500
PVP01_1114300,PF3D7_1357600
PVP01_1114200,PF3D7_1357700
PVP01_1114100,PF3D7_1357800
PVP01_1114000,PF3D7_1357900
PVP01_1113900,PF3D7_1358000
PVP01_1113700,PF3D7_1358200
PVP01_1113600,PF3D7_1358300
PVP01_1113500,PF3D7_1358400
PVP01_1113400,PF3D7_1358500
PVP01_1113200,PF3D7_1358700
PVP01_1113100,PF3D7_1358800
PVP01_1113000,PF3D7_1358900
PVP01_1112900,PF3D7_1359000
PVP01_1112800,PF3D7_1359100
PVP01_1112700,PF3D7_1359200
PVP01_1112600,PF3D7_1359300
PVP01_1112500,PF3D7_1359400
PVP01_1112400,PF3D7_1359500
PVP01_1112300,PF3D7_1359600
PVP01_1112100,PF3D7_1359800
PVP01_1112000,PF3D7_1359900
PVP01_1111900,PF3D7_1360000
PVP01_1111800,PF3D7_1360100
PVP01_1111700,PF3D7_1360200
PVP01_1111600,PF3D7_1360300
PVP01_1111500,PF3D7_1360400
PVP01_1111400,PF3D7_1360500
PVP01_1111300,PF3D7_1360700
PVP01_1111200,PF3D7_1360800
PVP01_1111100,PF3D7_1360900
PVP01_1111000,PF3D7_1361000
PVP01_1110900,PF3D7_1361100
PVP01_1110700,PF3D7_1361300
PVP01_1110500,PF3D7_1361500
PVP01_1110400,PF3D7_1361600
PVP01_1110300,PF3D7_1361700
PVP01_1110200,PF3D7_1361800
PVP01_1110100,PF3D7_1361900
PVP01_1110000,PF3D7_1362000
PVP01_1109900,PF3D7_1362100
PVP01_1109800,PF3D7_1362200
PVP01_1109700,PF3D7_1362300
PVP01_1109600,PF3D7_1362400
PVP01_1109500,PF3D7_1362500
PVP01_1109400,PF3D7_1362600
PVP01_1109200,PF3D7_1362800
PVP01_1109100,PF3D7_1362900
PVP01_1109000,PF3D7_1363000
PVP01_1108900,PF3D7_1363100
PVP01_1108800,PF3D7_1363200
PVP01_1108700,PF3D7_1363300
PVP01_1108600,PF3D7_1363400
PVP01_1108500,PF3D7_1363500
PVP01_1108400,PF3D7_1363600
PVP01_1108300,PF3D7_1363700
PVP01_1108200,PF3D7_1363800
PVP01_1108000,PF3D7_1364000
PVP01_1107900,PF3D7_1364100
PVP01_1107800,PF3D7_1364200
PVP01_1107500,PF3D7_1364500
PVP01_1107400,PF3D7_1364600
PVP01_1107200,PF3D7_1364800
PVP01_1107100,PF3D7_1364900
PVP01_1107000,PF3D7_1365000
PVP01_1106800,PF3D7_1365200
PVP01_1106700,PF3D7_1365300
PVP01_1106600,PF3D7_1365400
PVP01_1106500,PF3D7_1365500
PVP01_1106400,PF3D7_1365600
PVP01_1106300,PF3D7_1365700
PVP01_1106200,PF3D7_1365800
PVP01_1106100,PF3D7_1365900
PVP01_1106000,PF3D7_1366000
PVP01_1105900,PF3D7_1366100
PVP01_1105800,PF3D7_1366200
PVP01_1105700,PF3D7_1366300
PVP01_1105600,PF3D7_1366400
PVP01_1105500,PF3D7_1366500
PVP01_1105400,PF3D7_1366600
PVP01_1105200,PF3D7_1366800
PVP01_1105000,PF3D7_1367000
PVP01_1104900,PF3D7_1367100
PVP01_1104800,PF3D7_1367200
PVP01_1104700,PF3D7_1367300
PVP01_1104600,PF3D7_1367400
PVP01_1104500,PF3D7_1367500
PVP01_1104400,PF3D7_1367600
PVP01_1104300,PF3D7_1367700
PVP01_1104000,PF3D7_1368000
PVP01_1103900,PF3D7_1368100
PVP01_1103800,PF3D7_1368200
PVP01_1103700,PF3D7_1368300
PVP01_1103600,PF3D7_1368400
PVP01_1103500,PF3D7_1368500
PVP01_1103400,PF3D7_1368600
PVP01_1103300,PF3D7_1368700
PVP01_1103200,PF3D7_1368800
PVP01_1103100,PF3D7_1368900
PVP01_1103000,PF3D7_1369000
PVP01_1102800,PF3D7_1369200
PVP01_1102600,PF3D7_1369400
PVP01_1102500,PF3D7_1369500
PVP01_1102400,PF3D7_1369600
PVP01_1102300,PF3D7_1369700
PVP01_1347100,PF3D7_1401700
PVP01_1347000,PF3D7_1401800
PVP01_1346900,PF3D7_1401900
PVP01_1346800,PF3D7_1402000
PVP01_1346700,PF3D7_1402100
PVP01_1346600,PF3D7_1402200
PVP01_1346500,PF3D7_1402300
PVP01_1346400,PF3D7_1402400
PVP01_1346200,PF3D7_1402500
PVP01_1346100,PF3D7_1402700
PVP01_1345900,PF3D7_1402900
PVP01_1345800,PF3D7_1403000
PVP01_1345700,PF3D7_1403100
PVP01_1345600,PF3D7_1403200
PVP01_1345500,PF3D7_1403300
PVP01_1345400,PF3D7_1403400
PVP01_1345200,PF3D7_1403600
PVP01_1345000,PF3D7_1403800
PVP01_1344900,PF3D7_1403900
PVP01_1344800,PF3D7_1404000
PVP01_1344700,PF3D7_1404100
PVP01_1344600,PF3D7_1404200
PVP01_1344500,PF3D7_1404300
PVP01_1344200,PF3D7_1404600
PVP01_1344100,PF3D7_1404700
PVP01_1344000,PF3D7_1404800
PVP01_1343900,PF3D7_1404900
PVP01_1343800,PF3D7_1405000
PVP01_1343700,PF3D7_1405100
PVP01_1343600,PF3D7_1405200
PVP01_1343500,PF3D7_1405300
PVP01_1343400,PF3D7_1405400
PVP01_1343300,PF3D7_1405500
PVP01_1343200,PF3D7_1405600
PVP01_1343100,PF3D7_1405700
PVP01_1343000,PF3D7_1405800
PVP01_1342700,PF3D7_1406000
PVP01_1342600,PF3D7_1406100
PVP01_1342500,PF3D7_1406200
PVP01_1342400,PF3D7_1406300
PVP01_1342300,PF3D7_1406400
PVP01_1342200,PF3D7_1406500
PVP01_1342100,PF3D7_1406600
PVP01_1342000,PF3D7_1406700
PVP01_1341900,PF3D7_1406800
PVP01_1341800,PF3D7_1406900
PVP01_1341700,PF3D7_1407000
PVP01_1341600,PF3D7_1407100
PVP01_1341500,PF3D7_1407200
PVP01_1341400,PF3D7_1407300
PVP01_1341300,PF3D7_1407400
PVP01_1341200,PF3D7_1407500
PVP01_1341000,PF3D7_1407700
PVP01_1340700,PF3D7_1408300
PVP01_1340600,PF3D7_1408400
PVP01_1340500,PF3D7_1408500
PVP01_1340400,PF3D7_1408600
PVP01_1340300,PF3D7_1408700
PVP01_1340200,PF3D7_1408800
PVP01_1340100,PF3D7_1408900
PVP01_1340000,PF3D7_1409000
PVP01_1339900,PF3D7_1409100
PVP01_1339800,PF3D7_1409200
PVP01_1339700,PF3D7_1409300
PVP01_1339600,PF3D7_1409400
PVP01_1339400,PF3D7_1409600
PVP01_1339200,PF3D7_1409700
PVP01_1339100,PF3D7_1409800
PVP01_1339000,PF3D7_1409900
PVP01_1338900,PF3D7_1410000
PVP01_1338800,PF3D7_1410100
PVP01_1338700,PF3D7_1410200
PVP01_1338500,PF3D7_1410400
PVP01_1338400,PF3D7_1410500
PVP01_1338300,PF3D7_1410600
PVP01_1338200,PF3D7_1410700
PVP01_1338100,PF3D7_1410800
PVP01_1338000,PF3D7_1410900
PVP01_1337900,PF3D7_1411000
PVP01_1337800,PF3D7_1411100
PVP01_1337700,PF3D7_1411200
PVP01_1337600,PF3D7_1411300
PVP01_1337500,PF3D7_1411400
PVP01_1337400,PF3D7_1411500
PVP01_1337200,PF3D7_1411700
PVP01_1337100,PF3D7_1411800
PVP01_1336800,PF3D7_1412100
PVP01_1336700,PF3D7_1412200
PVP01_1336600,PF3D7_1412300
PVP01_1336500,PF3D7_1412400
PVP01_1336300,PF3D7_1412600
PVP01_1336100,PF3D7_1412800
PVP01_1336000,PF3D7_1412900
PVP01_1335800,PF3D7_1413100
PVP01_1335500,PF3D7_1413400
PVP01_1335400,PF3D7_1413500
PVP01_1335300,PF3D7_1413600
PVP01_1335200,PF3D7_1413700
PVP01_1335100,PF3D7_1413800
PVP01_1335000,PF3D7_1413900
PVP01_1334900,PF3D7_1414000
PVP01_1334800,PF3D7_1414100
PVP01_1334700,PF3D7_1414200
PVP01_1334600,PF3D7_1414300
PVP01_1334500,PF3D7_1414400
PVP01_1334400,PF3D7_1414500
PVP01_1334300,PF3D7_1414600
PVP01_1334100,PF3D7_1414800
PVP01_1334000,PF3D7_1414900
PVP01_1333900,PF3D7_1415000
PVP01_1333800,PF3D7_1415100
PVP01_1333700,PF3D7_1415200
PVP01_1333600,PF3D7_1415300
PVP01_1333500,PF3D7_1415400
PVP01_1333400,PF3D7_1415500
PVP01_1333300,PF3D7_1415600
PVP01_1333200,PF3D7_1415700
PVP01_1333000,PF3D7_1415900
PVP01_1332900,PF3D7_1416000
PVP01_1332800,PF3D7_1416100
PVP01_1332700,PF3D7_1416200
PVP01_1332500,PF3D7_1416400
PVP01_1332200,PF3D7_1416700
PVP01_1332100,PF3D7_1416800
PVP01_1332000,PF3D7_1416900
PVP01_1331900,PF3D7_1417000
PVP01_1331800,PF3D7_1417100
PVP01_1331600,PF3D7_1417300
PVP01_1331200,PF3D7_1417700
PVP01_1331100,PF3D7_1417800
PVP01_1331000,PF3D7_1417900
PVP01_1330900,PF3D7_1418000
PVP01_1330800,PF3D7_1418100
PVP01_1330700,PF3D7_1418200
PVP01_1330600,PF3D7_1418300
PVP01_1330000,PF3D7_1418900
PVP01_1329900,PF3D7_1419000
PVP01_1329800,PF3D7_1419100
PVP01_1329700,PF3D7_1419200
PVP01_1329600,PF3D7_1419300
PVP01_1329500,PF3D7_1419400
PVP01_1329400,PF3D7_1419500
PVP01_1329300,PF3D7_1419600
PVP01_1329200,PF3D7_1419700
PVP01_1329100,PF3D7_1419800
PVP01_1329000,PF3D7_1419900
PVP01_1328900,PF3D7_1420000
PVP01_1328800,PF3D7_1420100
PVP01_1328700,PF3D7_1420200
PVP01_1328600,PF3D7_1420300
PVP01_1328500,PF3D7_1420400
PVP01_1328400,PF3D7_1420500
PVP01_1328300,PF3D7_1420600
PVP01_1328200,PF3D7_1420700
PVP01_1328000,PF3D7_1420900
PVP01_1327900,PF3D7_1421000
PVP01_1327800,PF3D7_1421100
PVP01_1327700,PF3D7_1421200
PVP01_1327600,PF3D7_1421300
PVP01_1327500,PF3D7_1421400
PVP01_1327300,PF3D7_1421600
PVP01_1327200,PF3D7_1421800
PVP01_1327100,PF3D7_1421900
PVP01_1327000,PF3D7_1422000
PVP01_1326800,PF3D7_1422200
PVP01_1326600,PF3D7_1422400
PVP01_1326500,PF3D7_1422500
PVP01_1326400,PF3D7_1422600
PVP01_1326300,PF3D7_1422700
PVP01_1326200,PF3D7_1422800
PVP01_1326100,PF3D7_1422900
PVP01_1326000,PF3D7_1423000
PVP01_1325800,PF3D7_1423200
PVP01_1325700,PF3D7_1423300
PVP01_1325400,PF3D7_1423600
PVP01_1325200,PF3D7_1423800
PVP01_1324800,PF3D7_1424100
PVP01_1324700,PF3D7_1424400
PVP01_1324100,PF3D7_1425200
PVP01_1324000,PF3D7_1425300
PVP01_1323900,PF3D7_1425400
PVP01_1323800,PF3D7_1425500
PVP01_1113300,PF3D7_1425600
PVP01_1323600,PF3D7_1425700
PVP01_1323400,PF3D7_1425900
PVP01_1323300,PF3D7_1426000
PVP01_1323200,PF3D7_1426100
PVP01_1323100,PF3D7_1426200
PVP01_1323000,PF3D7_1426300
PVP01_1322900,PF3D7_1426400
PVP01_1322800,PF3D7_1426500
PVP01_1322700,PF3D7_1426600
PVP01_1322600,PF3D7_1426700
PVP01_1322500,PF3D7_1426800
PVP01_1322400,PF3D7_1426900
PVP01_1322300,PF3D7_1427000
PVP01_1322200,PF3D7_1427100
PVP01_1322100,PF3D7_1427200
PVP01_1322000,PF3D7_1427300
PVP01_1321900,PF3D7_1427400
PVP01_1321600,PF3D7_1427700
PVP01_1321500,PF3D7_1427800
PVP01_1321400,PF3D7_1427900
PVP01_1321300,PF3D7_1428000
PVP01_1321100,PF3D7_1428200
PVP01_1321000,PF3D7_1428300
PVP01_1320900,PF3D7_1428500
PVP01_1320700,PF3D7_1428700
PVP01_1320600,PF3D7_1428800
PVP01_1320500,PF3D7_1428900
PVP01_1320400,PF3D7_1429000
PVP01_1320100,PF3D7_1429300
PVP01_1320000,PF3D7_1429400
PVP01_1319900,PF3D7_1429500
PVP01_1319800,PF3D7_1429600
PVP01_1319600,PF3D7_1429800
PVP01_1319500,PF3D7_1429900
PVP01_1319400,PF3D7_1430000
PVP01_1319300,PF3D7_1430100
PVP01_1319100,PF3D7_1430300
PVP01_1319000,PF3D7_1430400
PVP01_1318900,PF3D7_1430500
PVP01_1318800,PF3D7_1430600
PVP01_1318600,PF3D7_1430800
PVP01_1318500,PF3D7_1430900
PVP01_1318300,PF3D7_1431100
PVP01_1318200,PF3D7_1431200
PVP01_1318100,PF3D7_1431300
PVP01_1317900,PF3D7_1431500
PVP01_1317800,PF3D7_1431600
PVP01_1317700,PF3D7_1431700
PVP01_1317600,PF3D7_1431900
PVP01_1317400,PF3D7_1432100
PVP01_1317300,PF3D7_1432200
PVP01_1317200,PF3D7_1432300
PVP01_1317100,PF3D7_1432400
PVP01_1317000,PF3D7_1432500
PVP01_1316900,PF3D7_1432600
PVP01_1316800,PF3D7_1432700
PVP01_1316700,PF3D7_1432800
PVP01_1316600,PF3D7_1432900
PVP01_1316500,PF3D7_1433000
PVP01_1316400,PF3D7_1433100
PVP01_1316300,PF3D7_1433200
PVP01_1315900,PF3D7_1433600
PVP01_1315800,PF3D7_1433700
PVP01_1315700,PF3D7_1433800
PVP01_1315500,PF3D7_1434000
PVP01_1315400,PF3D7_1434100
PVP01_1315300,PF3D7_1434200
PVP01_1315200,PF3D7_1434300
PVP01_1315100,PF3D7_1434400
PVP01_1468700,PF3D7_1434500
PVP01_1314900,PF3D7_1434600
PVP01_1314800,PF3D7_1434700
PVP01_1314700,PF3D7_1434800
PVP01_1314600,PF3D7_1434900
PVP01_1314500,PF3D7_1435000
PVP01_1314400,PF3D7_1435100
PVP01_1314200,PF3D7_1435300
PVP01_1314100,PF3D7_1435400
PVP01_1314000,PF3D7_1435500
PVP01_1313900,PF3D7_1435600
PVP01_1313700,PF3D7_1435800
PVP01_1313600,PF3D7_1435900
PVP01_1313500,PF3D7_1436000
PVP01_1313400,PF3D7_1436100
PVP01_1313100,PF3D7_1436400
PVP01_1312900,PF3D7_1436600
PVP01_1312800,PF3D7_1436700
PVP01_1312700,PF3D7_1436800
PVP01_1312600,PF3D7_1436900
PVP01_1312500,PF3D7_1437000
PVP01_1312400,PF3D7_1437100
PVP01_1312300,PF3D7_1437200
PVP01_1312200,PF3D7_1437300
PVP01_1312100,PF3D7_1437400
PVP01_1312000,PF3D7_1437500
PVP01_1311900,PF3D7_1437600
PVP01_1311800,PF3D7_1437700
PVP01_1311700,PF3D7_1437800
PVP01_1311600,PF3D7_1437900
PVP01_1311500,PF3D7_1438000
PVP01_1268900,PF3D7_1438100
PVP01_1268500,PF3D7_1438500
PVP01_1268400,PF3D7_1438600
PVP01_1268300,PF3D7_1438700
PVP01_1268200,PF3D7_1438800
PVP01_1268000,PF3D7_1439000
PVP01_1267800,PF3D7_1439200
PVP01_1267700,PF3D7_1439300
PVP01_1267600,PF3D7_1439400
PVP01_1267500,PF3D7_1439500
PVP01_1267400,PF3D7_1439600
PVP01_1267300,PF3D7_1439700
PVP01_1267200,PF3D7_1439800
PVP01_1267100,PF3D7_1439900
PVP01_1267000,PF3D7_1440000
PVP01_1266900,PF3D7_1440100
PVP01_1266700,PF3D7_1440200
PVP01_1266800,PF3D7_1440300
PVP01_1266400,PF3D7_1440600
PVP01_1266300,PF3D7_1440700
PVP01_1266200,PF3D7_1440800
PVP01_1266100,PF3D7_1440900
PVP01_1266000,PF3D7_1441000
PVP01_1265800,PF3D7_1441200
PVP01_1265700,PF3D7_1441300
PVP01_1265600,PF3D7_1441400
PVP01_1265500,PF3D7_1441500
PVP01_1265400,PF3D7_1441600
PVP01_1265300,PF3D7_1441700
PVP01_1265200,PF3D7_1441800
PVP01_1265100,PF3D7_1441900
PVP01_1265000,PF3D7_1442000
PVP01_1264900,PF3D7_1442100
PVP01_1264700,PF3D7_1442300
PVP01_1264500,PF3D7_1442500
PVP01_1264200,PF3D7_1442800
PVP01_1264100,PF3D7_1442900
PVP01_1264000,PF3D7_1443000
PVP01_1263800,PF3D7_1443200
PVP01_1263700,PF3D7_1443300
PVP01_1263600,PF3D7_1443400
PVP01_1263500,PF3D7_1443500
PVP01_1263300,PF3D7_1443700
PVP01_1263200,PF3D7_1443800
PVP01_1263100,PF3D7_1443900
PVP01_1263000,PF3D7_1444000
